549@s.s@Esports@s.s@881702@s.s@Team to score - Game 1 Team To Score Goal 10@s.s@0@s.s@["1","2","Neither"]
549@s.s@Esports@s.s@702174@s.s@Round Markets - Map 2 - Round 16 Winner@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@777163@s.s@Barracks - Map Total Barracks Destroyed Exact@s.s@0@s.s@["0-2","3","4","5","6","7+"]
549@s.s@Esports@s.s@1000465@s.s@More Markets - Game 2 Handicap -10.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1000416@s.s@More Markets - Game 2 Handicap -24.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1000417@s.s@More Markets - Game 2 Handicap +9.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1000467@s.s@More Markets - Game 2 Handicap +14.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1000469@s.s@More Markets - Game 2 Handicap +18.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1000442@s.s@More Markets - Game 2 Handicap +25.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1011637@s.s@More Markets - Game 2 Handicap -15.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703795@s.s@Round Markets - Map 3 - Round 16 Winner@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1000446@s.s@More Markets - Game 2 Handicap +12.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1000491@s.s@More Markets - Game 2 Handicap +8.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1000415@s.s@More Markets - Game 2 Winner@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1000408@s.s@More Markets - Game 2 Total Points@s.s@0@s.s@["Over 116.5","Under 116.5"]
549@s.s@Esports@s.s@1014916@s.s@More Markets - Game 1 Handicap -35.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1000454@s.s@More Markets - Game 2 Handicap -2.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1000503@s.s@More Markets - Game 2 Handicap +3.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1000456@s.s@More Markets - Game 2 Handicap -8.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1000479@s.s@More Markets - Game 2 Handicap +10.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703798@s.s@Round Markets - Map 3 - Round 1 Winner@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@704361@s.s@Round Markets - Map 1 - Team to Win Next Round: 2@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1000480@s.s@More Markets - Game 2 Handicap +11.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@1000482@s.s@More Markets - Game 2 Handicap +16.5@s.s@0@s.s@["1","2"]
549@s.s@Esports@s.s@703958@s.s@Dragon Markets - Map 5 - Both Teams to Slay a Dragon@s.s@0@s.s@["Yes","No"]
